,index,id,usuario,tweet,ubicacion,nombre_de_pila,codigo_pais,hora_pais,fecha,hora,mes,año,dia,dia_semana,periodo,Latitud,Longitud,sentimiento
1502,104983,1750213046494979072,urbanosoax,"""Un vistazo al infierno"": la guerra de Israel en Gaza le ha costado a esta joven sus mejores amigos https://t.co/kquvxzuPDH",sin ubicación,Oaxaca Urbano,sin ubicación,2024-01-24 18:44:42,2024-01-24,1900-01-01 17:44:42,enero,2024,24,miércoles,Tarde,,,Positivo
1503,104984,1750208463202836992,nataliasegura_,"La Corte Internacional de Justicia decide el viernes si ordena a Israel que detenga ""inmediatamente"" la guerra en Gaza.

El Tribunal de La Haya debe determinar si es ""plausible"" que el estado hebreo sea cómplice o cometer un genocidio contra los palestinos.",España,Natàlia Segura,ES,2024-01-24 18:26:29,2024-01-24,1900-01-01 17:26:29,enero,2024,24,miércoles,Tarde,40.0,-4.0,Neutral
1504,105209,1750206652295302912,CIJ_ICJ,Comunicado de prensa: entregará su orden en la solicitud de indicación de medidas provisionales presentadas por Sudáfrica en el caso v. Este viernes 26 de enero de 2024 a la 1 p.m.(La haya).Mira en vivo en https://t.co/tikn2tsa8u https://t.co/2cstadzvz1,Paises Bajos,CIJ_ICJ,NL,2024-01-24 18:19:17,2024-01-24,1900-01-01 17:19:17,enero,2024,24,miércoles,Tarde,52.5,5.75,Neutral
1505,105212,1750204596616590080,AgenciaAJN,"""¡Mi hermano no murió en vano!""
El hermano del mayor Adam Bismuth, caído anteayer en la Franja de Gaza, arremetió airadamente contra el ministro del gabinete de guerra Benny Gantz en su funeral en Karnei Shomron
Vía",Argentina,Agencia AJN,AR,2024-01-24 14:11:07,2024-01-24,1900-01-01 17:11:07,enero,2024,24,miércoles,Tarde,-34.0,-64.0,Negativo
1506,105305,1750202970271109120,FernandoLeanme,"La liberación de presos de guerra no tiene sentido militar para Hamas, porque Israel tiene un problema económico bastante serio con tantos reservistas involucrados en la guerra contra Gaza, y vigilando la frontera norte, y Netanyahu tiene que lidiar con las protestas callejeras.",United States,Fernando,US,2024-01-24 12:04:39,2024-01-24,1900-01-01 17:04:39,enero,2024,24,miércoles,Tarde,38.0,-97.0,Negativo
1507,105387,1750202640590402048,mizrahi_matias,"Desde principios de Diciembre la condición de Hamas ha sido liberar los rehenes contra liberar a todos los presos en Israel, incluidos los militantes de Hamas en esta guerra, el termino completo de la guerra y el aseguramiento internacional que permanecerán en el poder en Gaza.

Israel ofreció 2 meses de alto al fuego y la liberación de muchos presos en Israel.",Chile,Matias Mizrahi,CL,2024-01-24 14:03:21,2024-01-24,1900-01-01 17:03:21,enero,2024,24,miércoles,Tarde,-30.0,-71.0,Positivo
1508,105437,1750201807161177088,monitordoorient,"La ""tercera fase"" de la guerra en Gaza tomará seis meses, dice Netanyahu

      

https://t.co/zk3qz426kp",Brasil,Monitor do Oriente,BR,2024-01-24 15:00:02,2024-01-24,1900-01-01 17:00:02,enero,2024,24,miércoles,Tarde,-10.0,-55.0,Neutral
1509,105632,1750195492279972096,marcelovelvet,"El 5% de la población de Gaza (2.2 millones) ahora está muerta, herida o desaparecida.

Decir que esta es una guerra entre Hamas e Israel es una gran mentira que la prensa dijo.El genocidio es el nombre.",Brasil,Marcelo Morais,BR,2024-01-24 14:34:57,2024-01-24,1900-01-01 16:34:57,enero,2024,24,miércoles,Tarde,-10.0,-55.0,Neutral
1510,105827,1750046145621975040,mhdksafa,"El 5% de la población de Gaza ""2.2 millones"" ahora está muerta, herida o desaparecida.

Están destruyendo todo.Los maníacos genocidas están matando a todo y a todos.Un Holocausto está sucediendo justo ante nuestros ojos y el mundo está en silencio.https://t.co/9mpqrytk0o",United States,Mohamad Safa,US,2024-01-24 01:41:30,2024-01-24,1900-01-01 06:41:30,enero,2024,24,miércoles,Mañana,38.0,-97.0,Neutral
1511,105909,1750194975642415104,rodsbcds,¿Por qué Israel está en guerra dentro de Gaza? ¿Alguna sospecha?¿Es porque fue invadido por 3.000 terroristas que se han barbarado con civiles inocentes?¿La misma Q lanzó miles de cohetes y continúa lanzando y manteniendo cientos de secuestrados?Solo ves la reacción.,sin ubicación,🇺🇦🇮🇱Oposição à extrema direita sempre🇮🇱🇺🇦,sin ubicación,2024-01-24 17:32:53,2024-01-24,1900-01-01 16:32:53,enero,2024,24,miércoles,Tarde,,,Neutral
1512,105910,1750194831778106880,patagones,"Desproporcionado uso de fuerza. Se espera gran nivel de reconstrucción. ""El uso de la fuerza por parte de Israel en Gaza no es proporcional"": Canciller por solicitud a Corte Penal Internacional para que investigue posibles crímenes de guerra https://t.co/uukX1ovZvq vía",Chile,Cristian D. Szott,CL,2024-01-24 13:32:19,2024-01-24,1900-01-01 16:32:19,enero,2024,24,miércoles,Tarde,-30.0,-71.0,Negativo
1513,105960,1750194569461879040,Carovius,"Borrell, este inculto político español bien colocado en Europa, viviendo toda su vida de la política, exige a Israel que deje Gaza a los palestinos. Kerido catalán: Israel ganó Gaza en una guerra (1967), y hasta entonces, había sido territorio egipcio.",España,La leona,ES,2024-01-24 17:31:17,2024-01-24,1900-01-01 16:31:17,enero,2024,24,miércoles,Tarde,40.0,-4.0,Neutral
1514,106185,1750194340364768000,MaCantoni,"Sí, quien está en guerra dentro de Gaza es Israel, pero ellos nunca son los que matan a nadie en lo cierto ...curioso",Brasil,Marcella Cantoni,BR,2024-01-24 14:30:22,2024-01-24,1900-01-01 16:30:22,enero,2024,24,miércoles,Tarde,-10.0,-55.0,Neutral
1515,106380,1750194228854989056,LaRazon_Bolivia,Hamás reporta al menos 25.700 muertos en Gaza desde inicio de guerra con Israelhttps://t.co/ohdzcZEnZ4 https://t.co/yHtF9x4CAC,Bolivia,La Razón Digital,BO,2024-01-24 12:29:55,2024-01-24,1900-01-01 16:29:55,enero,2024,24,miércoles,Tarde,-17.0,-65.0,Neutral
1516,106392,1750193997459448064,LaPatriaDigital,El conflicto en Gaza ha dejado miles de muertos y heridos. La ciudad de Jan Yunis ha sido el epicentro de los ataques israelíes. Conoce más detalles aquí: https://t.co/lCaOH9fI89,Bolivia,Periódico La Patria (Bolivia),BO,2024-01-24 12:29:00,2024-01-24,1900-01-01 16:29:00,enero,2024,24,miércoles,Tarde,-17.0,-65.0,Positivo
1517,106404,1750193142995788032,EFEnoticias,"Cerca de 625.000 estudiantes palestinos de la Franja de Gaza se han quedado sin acceso a la educación a raíz de la guerra entre Israel y el grupo islamista Hamás. 

https://t.co/6lA2rywk0V https://t.co/1pVUjtCYTf",España,EFE Noticias,ES,2024-01-24 17:25:36,2024-01-24,1900-01-01 16:25:36,enero,2024,24,miércoles,Tarde,40.0,-4.0,Negativo
1518,106629,1750192639561854976,ElFinanciero_Mx,Mencionó la amenaza nuclear en la guerra de  contra  así como el asalto de Hamás del 7 de octubre en  y el conflicto en la Franja de  el empeoramiento de los desastres relacionados con el clima y el peligro de la inteligencia artificial generativa.,México,El Financiero,MX,2024-01-24 10:23:36,2024-01-24,1900-01-01 16:23:36,enero,2024,24,miércoles,Tarde,23.0,-102.0,Neutral
1519,106715,1750192533815108096,Itongadol,"""¡Mi hermano no murió en vano!""
El hermano del mayor Adam Bismuth, caído anteayer en la Franja de Gaza, arremetió airadamente contra el ministro del gabinete de guerra Benny Gantz en su funeral en Karnei Shomron
Vía  https://t.co/Vf3HecmIEC",Argentina,ITON GADOL es Israel y las comunidades judias,AR,2024-01-24 13:23:11,2024-01-24,1900-01-01 16:23:11,enero,2024,24,miércoles,Tarde,-34.0,-64.0,Negativo
1520,106808,1750191498304406016,ComentarioUdeC,"Acusa Al Sisi a Israel de impedir ayuda a Gaza para presionar por la liberación de rehenes

https://t.co/nR0t4eaQLx",sin ubicación,El Comentario,sin ubicación,2024-01-24 17:19:04,2024-01-24,1900-01-01 16:19:04,enero,2024,24,miércoles,Tarde,,,Neutral
1521,106809,1750189730338104064,ManuelTorrente2,"Guerra entre Israel y Gaza, en directo | Al menos nueve muertos y 75 heridos en el ataque a un centro de refugiados en Jan Yunis  https://t.co/gsC8JdgrWX vía",sin ubicación,Manuel Torrente,sin ubicación,2024-01-24 17:12:03,2024-01-24,1900-01-01 16:12:03,enero,2024,24,miércoles,Tarde,,,Neutral
1522,106810,1750186173807416064,artedaguerracnl,"¡El hermano de un soldado israelí que fue establecido por las brigadas de Kassam en Gaza ha estado loca con el miembro del gabinete de guerra de Israel, Benny Gantz, que asistió al funeral!

 (traducción automática)",sin ubicación,Robinson Farinazzo,sin ubicación,2024-01-24 16:57:55,2024-01-24,1900-01-01 15:57:55,enero,2024,24,miércoles,Tarde,,,Negativo
1523,106811,1750184595796960000,stairwayto3dom,¡El hermano de un soldado israelí que fue liquidada por las brigadas de Kassam en Gaza se vuelve loca ante el miembro del gabinete de guerra israelí Benny Gantz que asistió al funeral!https://t.co/xnsfe2fqta,sin ubicación,The Saviour,sin ubicación,2024-01-24 16:51:39,2024-01-24,1900-01-01 15:51:39,enero,2024,24,miércoles,Tarde,,,Neutral
1524,106812,1750186138281672960,alexiscuba202,"Más de 25 mil palestinos muertos por los ataques de Israel a Gaza..70% son mujeres y niños.
⛔No es guerra¡¡ es genocidio..!!!

https://t.co/qxjEjfOv4k",Cuba,alexis cuba,CU,2024-01-24 10:57:46,2024-01-24,1900-01-01 15:57:46,enero,2024,24,miércoles,Tarde,21.5,-80.0,Neutral
1525,106825,1750186033445031936,pattysire,"Ustedes piden paz pero insisten en apoyar a HAMAS,Irán y la Yihad islámica culpable de la guerra no sólo con Israel sino de la próxima que se asoma en Europa y todo occidente. Ni siquiera exigen la liberacion de los secuestrados en Gaza https://t.co/qp3gly1djs",sin ubicación,Patricia Sirebrenik,sin ubicación,2024-01-24 16:57:21,2024-01-24,1900-01-01 15:57:21,enero,2024,24,miércoles,Tarde,,,Negativo
1526,106826,1750184974483881984,Defensa_Israel,"Guerra de Gaza- La presión de las familias de los rehenes sobre el gobierno israelí continúa, y mientras cortan rutas por todo el país en protesta, también bloquean la entrada a Gaza de camiones con ayuda humanitaria en el Paso de Frontera (Israel-Gaza) de Kerem Shalom.
- No permitirán la entrada de ayuda humanitaria hasta que no liberen a los rehenes.
- En el norte de Gaza los militares también han mantienen las medidas de no permitir a los gazatíes desplazados del norte hacia el sur volver al norte hasta que los rehenes sean liberados.
Fin del comunicado",Israel,Israel Defensa (Ñ) 🇮🇱,IL,2024-01-24 17:53:09,2024-01-24,1900-01-01 15:53:09,enero,2024,24,miércoles,Tarde,31.5,34.75,Negativo
1527,106931,1750138417503941120,Defensa_Israel,"Guerra en GazaLa manifestación espontánea de mujeres y niños surgida ayer en el Hospital de los Mártires de Al-Aqsa, en Deir Al-Balah, centro de Gaza, expresando su indignación por la situación a la que sus lideres han empujado a Gaza, y exigiéndoles que devuelvan a los israelíes secuestrados para que cese la guerra, es un síntoma de descontento a tener en cuenta, pero que siendo tan pequeño no me despierta compasión.
El día que vea a miles de gazatíes en las calles de todas las ciudades de Gaza pidiendo a gritos el fin de la guerra, quizás, y solo quizás, podría sentir algo de comprensión y empatía hacia el sufrimiento de la poblacion de Gaza.
Por ahora NO!
Fin del comunicado",Israel,Israel Defensa (Ñ) 🇮🇱,IL,2024-01-24 14:48:09,2024-01-24,1900-01-01 12:48:09,enero,2024,24,miércoles,Tarde,31.5,34.75,Negativo
1528,107036,1750181534584153088,LarouchePeru,"El auge del Sur Global
--120 naciones reunidas en Uganda como Movimiento de Países No Alineados, pidieron el fin de la guerra de agresión de Israel en Gaza y la cooperación de todas las naciones para acabar con la pobreza...
https://t.co/fGhd4dHLkH",Perú,LaRouche Peru,PE,2024-01-24 10:39:29,2024-01-24,1900-01-01 15:39:29,enero,2024,24,miércoles,Tarde,-10.0,-76.0,Negativo
1529,107077,1750181521795777024,mandatela25,"Por esta razón, el proyecto de Israel sobre la construcción de una isla artificial frente a la costa de la Gaza debería gustar mucho una España.Es solo una isla artificial no son siete islas artificiales como España",España,Francisco Jose Pėrez Guerra,ES,2024-01-24 16:39:26,2024-01-24,1900-01-01 15:39:26,enero,2024,24,miércoles,Tarde,40.0,-4.0,Negativo
1530,107302,1750180434284092928,abc_mundo,"Sigue en directo toda la actualidad sobre la guerra entre Israel y Hamás, con la última hora sobre los ataques en la franja de Gaza, la cifra de muertos y novedades relacionadas con el conflicto hoy https://t.co/HnGjxRBk6s",sin ubicación,ABC Internacional,sin ubicación,2024-01-24 16:35:06,2024-01-24,1900-01-01 15:35:06,enero,2024,24,miércoles,Tarde,,,Neutral
1531,107303,1750180421839568896,RaimundoFerrol,"2/ asesinar civiles, ocupar sus  tierras y casas y cometer crímenes contra la humanidad con impunidad y  de manera abierta y orgullosa? Israel ha perdido esta guerra. No importa  si Gaza es destruido, si los palestinos son expulsados en una nueva  limpieza étnica, no importa",sin ubicación,Raimundo de Ferrol,sin ubicación,2024-01-24 16:35:04,2024-01-24,1900-01-01 15:35:04,enero,2024,24,miércoles,Tarde,,,Negativo
1532,107304,1750179378611281920,elOrdenMundial,"¿Cómo sería la guerra en Gaza con Trump al frente de EEUU?
Israel habría castigado a los palestinos con más impunidad.
No querría involucrar a EEUU en una guerra regional.
Delegaría en Arabia Saudí la solución.

Lo analiza 
https://t.co/XbnCpcUzT8",sin ubicación,El Orden Mundial,sin ubicación,2024-01-24 16:30:55,2024-01-24,1900-01-01 15:30:55,enero,2024,24,miércoles,Tarde,,,Negativo
1533,107305,1750179104882672128,pam_latorre,Israel robó cadáveres de cementerio en Gaza. Otro crimen de guerra en su largo prontuario. https://t.co/Se2lJuNfjz,sin ubicación,Pam La Torre,sin ubicación,2024-01-24 16:29:50,2024-01-24,1900-01-01 15:29:50,enero,2024,24,miércoles,Tarde,,,Neutral
1534,107306,1750186423578181888,guillermobustos,"Guerra entre Israel y Gaza, en directo | Al menos nueve muertos y 75 heridos en el ataque a un centro de refugiados en Jan Yunis  https://t.co/v1BFam9JgF vía",Chile,Gmo. Bustos Duhart,CL,2024-01-24 12:58:54,2024-01-24,1900-01-01 15:58:54,enero,2024,24,miércoles,Tarde,-30.0,-71.0,Neutral
1535,107356,1750176741144880128,josedanielcr,"A propósito de Israel en Gaza, recordé este fragmento de Alex Grijelmo en un librazo, 'La seducción de las palabras': ""...sobre el término 'bajas civiles'... representa un imposible lógico cuyo efecto consiste en que todos los inocentes forman parte también de la guerra"".",España,JoséDanielRodríguezA.,ES,2024-01-24 16:20:26,2024-01-24,1900-01-01 15:20:26,enero,2024,24,miércoles,Tarde,40.0,-4.0,Neutral
1536,107581,1750176582524715008,SamCast11873729,"Hamas rechaza el alto el fuego de 2 meses propuesto
por Israel e insiste: la guerra tiene que detenerse, las tropas
tener que retirarse de la tira de Gaza, Israel debe
Militantes libres involucrados en los ataques de 7
Octubre y dejar a Hamas en el poder en el enclave
https://t.co/46okzyUpse",sin ubicación,Samuel Ornelas de Castro 🇺🇦,sin ubicación,2024-01-24 16:19:48,2024-01-24,1900-01-01 15:19:48,enero,2024,24,miércoles,Tarde,,,Neutral
1537,107582,1750174705313579008,GloriaB2B,"Hay gente que no ""entiende"" el punto y por eso no le llaman guerra,aunq es una guerra

Nos pasó a casi TODOS los países del mundo,perdimos territorio en guerra,lo mismo pasa ahora en GAZA,si pierden la guerra con Israel,pueden despedirse o depender de buena voluntad de los judios",Paraguay,Gloria B.,PY,2024-01-24 12:12:21,2024-01-24,1900-01-01 15:12:21,enero,2024,24,miércoles,Tarde,-23.0,-58.0,Negativo
1538,107588,1750172723194609920,AlertaNews24,| AHORA - GUERRA ISRAEL-GAZA: Bombardeo con tanque mata a nueve personas en refugio de la ONU en el sur de Gaza.,Canada,Alerta News 24,CA,2024-01-24 11:34:28,2024-01-24,1900-01-01 15:04:28,enero,2024,24,miércoles,Tarde,60.0,-95.0,Neutral
1539,107638,1750171609384858112,IsraelinSPaulo,"El lunes 22, los 10,000 camiones que transportan ayuda humanitaria fueron transferidos a Gaza.Desde el comienzo de la guerra, aproximadamente el 99% de los camiones coordinados han sido aprobados para la entrada.

Nuestra guerra es contra Hamas, no contra la gente de Gaza.
 https://t.co/7j2w3dilwm",Brasil,Israel em São Paulo,BR,2024-01-24 13:00:02,2024-01-24,1900-01-01 15:00:02,enero,2024,24,miércoles,Tarde,-10.0,-55.0,Negativo
1540,107833,1750171601419505920,EsNoticiaVzla_,"Mueren 21 militares de Israel en un ataque a un carro de combate y el derrumbe de dos edificios en Gaza. Ministro de Defensa israelí dice que ""es una guerra que determinará el futuro de Israel""

Más información⬇⬇⬇
https://t.co/DHZ3mdOArh",sin ubicación,Es Noticia,sin ubicación,2024-01-24 16:00:01,2024-01-24,1900-01-01 15:00:01,enero,2024,24,miércoles,Tarde,,,Neutral
1541,107834,1750169875882861056,IsraelinPT,"La lucha contra el terrorismo es nuestro desafío común tanto para los judíos como para los musulmanes.
El último día fue uno de los peores desde el comienzo de la guerra.Durante la noche, Israel perdió 21 de sus soldados en
Entre ellos, Ahmad Abu Latif, 26, padre de una niña.Recientemente escribió en Facebook:
""¡Estoy orgulloso de ser un beduin-israeli!
Para mí, las personas con las que vivo y trabajo son mis hermanos y hermanas, y todos vivimos juntos y nos respetamos en nuestro país.Estoy orgulloso de ser un beduino que sirvió en las FDI como combatiente en la Brigada Beduine.
Tuve el privilegio de proteger y proporcionar un servicio importante que no olvidaré por el resto de mi vida "".
Bendito sea el recuerdo de todos los soldados muertos.",Portugal,Israel em Portugal🇮🇱🇵🇹,PT,2024-01-24 14:53:09,2024-01-24,1900-01-01 14:53:09,enero,2024,24,miércoles,Tarde,39.5,-8.0,Negativo
